Date,Open,High,Low,Close,Adj Close,Volume
2021-05-04,44.740002,44.910000,44.330002,44.869999,44.869999,5357600
2021-05-05,45.230000,45.540001,44.389999,44.660000,44.660000,6912400
2021-05-06,44.799999,44.820000,44.150002,44.410000,44.410000,6635600
2021-05-07,44.060001,44.630001,43.910000,44.430000,44.430000,4252900
2021-05-10,44.849998,44.910000,43.900002,44.480000,44.480000,4391900
2021-05-11,43.919998,44.930000,43.919998,44.869999,44.869999,6925400
2021-05-12,45.130001,45.700001,45.099998,45.220001,45.220001,6838000
2021-05-13,43.980000,44.480000,43.349998,43.810001,43.810001,7610000
2021-05-14,44.439999,44.790001,44.340000,44.709999,44.709999,5058400
2021-05-17,44.880001,45.410000,44.860001,45.389999,45.389999,3831000
2021-05-18,45.130001,45.389999,43.939999,44.840000,44.840000,9166100
2021-05-19,43.700001,43.700001,42.529999,43.430000,43.430000,9180000
2021-05-20,43.240002,43.320000,42.320000,42.480000,42.480000,5320000
2021-05-21,43.500000,43.799999,43.369999,43.700001,43.700001,4204900
2021-05-24,44.279999,45.150002,44.110001,45.020000,45.020000,5146000
2021-05-25,45.070000,45.310001,44.779999,44.919998,44.919998,3602800
2021-05-26,44.740002,45.299999,44.639999,45.200001,45.200001,3817100
2021-05-27,45.189999,45.639999,45.049999,45.549999,45.549999,3193000
2021-05-28,45.820000,45.930000,45.180000,45.419998,45.419998,4847100
2021-06-01,46.580002,46.939999,45.970001,46.330002,46.330002,6374900
2021-06-02,46.560001,47.029999,46.360001,46.900002,46.900002,3682400
2021-06-03,47.099998,47.150002,46.509998,46.970001,46.970001,3378700
2021-06-04,47.450001,47.490002,47.009998,47.259998,47.259998,3654400
2021-06-07,47.340000,47.540001,47.070000,47.270000,47.270000,3871200
2021-06-08,47.080002,47.900002,46.799999,47.880001,47.880001,5129100
2021-06-09,47.950001,48.099998,47.419998,47.580002,47.580002,4609200
2021-06-10,47.990002,48.160000,46.900002,47.830002,47.830002,8677300
2021-06-11,47.930000,48.250000,47.889999,48.070000,48.070000,4385300
2021-06-14,48.400002,48.610001,48.080002,48.320000,48.320000,4764900
2021-06-15,48.680000,49.009998,48.630001,48.980000,48.980000,4356400
2021-06-16,48.860001,49.459999,48.750000,48.750000,48.750000,6152600
2021-06-17,48.919998,49.000000,47.330002,48.040001,48.040001,11054200
2021-06-18,47.849998,48.660000,47.840000,48.360001,48.360001,6247600
2021-06-21,48.400002,49.410000,48.330002,49.360001,49.360001,8816200
2021-06-22,49.299999,49.619999,49.139999,49.419998,49.419998,3734400
2021-06-23,50.090000,50.250000,49.580002,49.720001,49.720001,4732700
2021-06-24,49.410000,49.910000,49.349998,49.840000,49.840000,5415100
2021-06-25,50.029999,50.330002,49.490002,50.250000,50.250000,5274000
2021-06-28,50.070000,50.070000,49.389999,49.540001,49.540001,4247100
2021-06-29,49.939999,50.139999,49.480000,49.889999,49.889999,3032300
2021-06-30,49.919998,50.369999,49.619999,49.880001,49.880001,2849000
2021-07-01,51.209999,51.400002,50.419998,50.619999,50.619999,4757500
2021-07-02,50.500000,51.060001,50.310001,50.930000,50.930000,4438300
2021-07-06,50.619999,50.700001,49.320000,49.900002,49.900002,10848100
2021-07-07,49.849998,50.150002,48.220001,48.660000,48.660000,10566400
2021-07-08,48.709999,49.540001,48.320000,49.520000,49.520000,6350400
2021-07-09,50.000000,50.540001,49.959999,50.410000,50.410000,4279000
2021-07-12,49.939999,50.380001,49.619999,50.310001,50.310001,2504700
2021-07-13,50.509998,51.279999,50.259998,51.150002,51.150002,4387200
2021-07-14,51.130001,51.180000,49.279999,49.700001,49.700001,6735300
2021-07-15,49.130001,49.750000,48.990002,49.040001,49.040001,3927600
2021-07-16,49.400002,49.560001,48.380001,49.139999,49.139999,4517900
2021-07-19,47.619999,47.639999,45.349998,45.840000,45.840000,8948900
2021-07-20,45.639999,46.610001,45.020000,46.509998,46.509998,4781100
2021-07-21,47.360001,48.459999,47.360001,48.270000,48.270000,6502600
2021-07-22,48.680000,49.419998,48.340000,49.169998,49.169998,4516700
2021-07-23,49.250000,49.529999,49.029999,49.470001,49.470001,2741300
2021-07-26,49.259998,49.709999,49.009998,49.669998,49.669998,2857400
2021-07-27,49.580002,49.709999,49.040001,49.470001,49.470001,2654800
2021-07-28,49.630001,49.970001,49.450001,49.720001,49.720001,3104400
2021-07-29,50.180000,50.689999,50.070000,50.639999,50.639999,2657900
2021-07-30,50.700001,51.020000,50.439999,50.660000,50.660000,3604800
2021-08-02,50.349998,50.430000,48.630001,49.180000,49.180000,5876500
2021-08-03,48.110001,48.930000,47.869999,48.849998,48.849998,8234700
2021-08-04,47.540001,48.139999,47.180000,47.200001,47.200001,6803000
2021-08-05,47.340000,48.160000,47.340000,48.099998,48.099998,3124300
2021-08-06,48.419998,48.509998,47.349998,47.570000,47.570000,5244500
2021-08-09,46.470001,46.700001,45.849998,46.599998,46.599998,5248000
2021-08-10,46.970001,48.009998,46.930000,47.680000,47.680000,4148700
2021-08-11,47.200001,48.340000,46.910000,48.299999,48.299999,5227000
2021-08-12,48.160000,48.349998,47.720001,48.099998,48.099998,2808600
2021-08-13,48.110001,48.230000,47.320000,47.430000,47.430000,3401700
2021-08-16,46.380001,47.279999,45.939999,47.040001,47.040001,4733700
2021-08-17,46.660000,47.200001,46.330002,46.580002,46.580002,3086100
2021-08-18,46.730000,46.840000,45.290001,45.400002,45.400002,5795500
2021-08-19,44.290001,44.889999,43.799999,44.770000,44.770000,6017300
2021-08-20,43.900002,44.310001,43.419998,43.430000,43.430000,4593700
2021-08-23,45.349998,46.180000,45.340000,45.849998,45.849998,4578600
2021-08-24,46.669998,47.470001,46.610001,47.369999,47.369999,4881900
2021-08-25,47.330002,48.000000,47.099998,47.810001,47.810001,4801300
2021-08-26,47.240002,47.799999,46.950001,47.480000,47.480000,4904400
2021-08-27,48.020000,48.279999,47.919998,48.150002,48.150002,4106900
2021-08-30,48.150002,48.590000,47.860001,48.400002,48.400002,3661500
2021-08-31,48.180000,48.490002,47.959999,48.040001,48.040001,4069700
2021-09-01,47.360001,48.240002,47.200001,47.930000,47.930000,8122400
2021-09-02,49.009998,49.520000,48.930000,48.950001,48.950001,6151400
2021-09-03,48.970001,49.259998,48.599998,48.660000,48.660000,5343600
2021-09-07,47.930000,48.369999,47.730000,48.040001,48.040001,3771400
2021-09-08,48.880001,48.889999,48.320000,48.590000,48.590000,4176500
2021-09-09,47.820000,48.869999,47.450001,47.750000,47.750000,7491000
2021-09-10,49.000000,49.040001,48.669998,48.799999,48.799999,3994500
2021-09-13,49.400002,49.700001,49.160000,49.480000,49.480000,3264000
2021-09-14,49.779999,49.799999,49.049999,49.310001,49.310001,2952400
2021-09-15,50.450001,51.070000,50.439999,50.689999,50.689999,5718000
2021-09-16,50.549999,50.840000,50.000000,50.700001,50.700001,2729200
2021-09-17,50.200001,50.450001,49.849998,50.320000,50.320000,4635000
2021-09-20,49.570000,49.820000,48.889999,49.599998,49.599998,4460900
2021-09-21,49.610001,49.689999,48.740002,49.580002,49.580002,3450100
2021-09-22,50.259998,50.720001,50.090000,50.480000,50.480000,2938800
2021-09-23,50.759998,51.490002,50.720001,51.380001,51.380001,3030500
2021-09-24,51.290001,52.000000,51.259998,51.820000,51.820000,2591100
2021-09-27,52.840000,53.080002,52.630001,52.910000,52.910000,4389400
2021-09-28,53.459999,53.520000,52.180000,52.400002,52.400002,5253600
2021-09-29,52.560001,53.099998,52.240002,52.320000,52.320000,4428900
2021-09-30,51.700001,53.360001,51.380001,52.560001,52.560001,12376500
2021-10-01,52.619999,53.389999,52.340000,53.259998,53.259998,4791400
2021-10-04,54.070000,55.049999,54.070000,54.490002,54.490002,6919200
2021-10-05,55.270000,55.730000,55.160000,55.630001,55.630001,5824100
2021-10-06,54.770000,54.790001,53.980000,54.160000,54.160000,7943700
2021-10-07,54.020000,55.360001,53.740002,55.360001,55.360001,6956400
2021-10-08,55.720001,56.029999,55.060001,55.470001,55.470001,5639800
2021-10-11,56.410000,56.689999,56.130001,56.180000,56.180000,3831700
2021-10-12,56.320000,56.720001,55.830002,56.110001,56.110001,5368000
2021-10-13,55.630001,56.450001,55.389999,56.160000,56.160000,2840700
2021-10-14,56.650002,56.849998,56.150002,56.810001,56.810001,3403400
2021-10-15,57.250000,57.450001,56.869999,57.150002,57.150002,3607100
2021-10-18,57.730000,57.919998,56.790001,56.959999,56.959999,4094100
2021-10-19,56.900002,57.880001,56.700001,57.419998,57.419998,4098800
2021-10-20,57.000000,58.189999,56.869999,58.119999,58.119999,6032000
2021-10-21,57.580002,57.810001,56.340000,57.410000,57.410000,4738800
2021-10-22,57.740002,58.040001,57.209999,58.029999,58.029999,3350200
2021-10-25,58.419998,58.689999,57.779999,57.830002,57.830002,5180200
2021-10-26,58.080002,58.619999,57.869999,58.450001,58.450001,3509200
2021-10-27,57.639999,58.169998,56.880001,56.900002,56.900002,6731400
2021-10-28,56.849998,57.419998,56.380001,57.400002,57.400002,5412000
2021-10-29,56.790001,57.389999,56.400002,57.150002,57.150002,5320600
